Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_rate
"Phòng đẹp, ấm cúng, lễ tân nhiệt tình hỗ trợ.Vị trí thuận tiện đi đến các điểm du lịch trong nội thành, chợ đêm, ăn uống",0,5,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,
"Đợt vừa rồi mình đi Quy Nhơn găp quán này ưng quá Quán ngay đầu đường Nguyễn Huệ ngay cạnh biển..rất tiện ngồi hóng gió buổi chiều Quán bán bánh bèo và các loại sinh tố, cafe Bánh bèo nóng và ngon...ấn tượng mãi... Sinh tố thì đa dạng đúng theo kiểu miền Nam là vùng đất của trái cây vậy... Phục vụ thì ko có điểm gì để phàn nàn... mặc dù là quán bt nhưng anh chủ rất ân cần và tử tế..dùng xong bánh bèo còn hỏi lại bọn mình xem có vừa miệng ko..:D Giá cả rất phải chăng.. Highly recommend cho bạn nào đi Quy Nhơn nên ghé qua quán 1 lần nhé :))",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Khu vui chơi Sicakids tại Phường Bình Định -  TX An Nhơn  - Tỉnh Bình Định là địa điểm vui chơi giải trí cho các em nhỏ từ 2 - 9 tuổi với đa dạng trò chơi vận động, trí não...

Được đầu tư cơ sở vật chất bài bản, trang thiết bị hiện đại duy nhất tại địa phương.
Không gian thoáng mát máy lạnh 24/24.

Mình đưa con đên đây chơi và cảm thấy hài lòng. Giá vẻ chỉ 30k/ vé chơi cả ngày.

Mình ủng hộ loại hình giải trí này tại địa phương giúp các bé tránh xa Ipad, Smart phone hữu hiệu.",5,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,
"Dành cho ai đi công tác nếu có ý định ở tại khách sạn này thì xác định là sẽ ko được xuất hoá đơn đúng số tiền đã trả đâu. Email lại khách sạn thì không trả lời, gọi điện 3 số điện thoại thì không được số nào cả.",0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,
"Điểm nổi bật là các viên đá xếp chồng và tròn tròn tựa quả trứng, bước lên rất êm chân. Tuy nhiên, bãi nhỏ chỉ đủ để chụp hình, không tắm được.
",3,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,"giai_tri((3, 4.0)),"
"Nhân viên nhiệt tình, phòng view hướng biển nhìn thoải mái, gần biển và trung tâm tp nên di chuyển tiện.",0,5,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,
"Đầu tiên cứ thấy quán có máy lạnh là thích. Quán bé bé. Trang trí cũng ok chứ không gây cảm giác đặc biệt gì. Đồ uống khá ổn. Mình uống ly hồng trà macchiato thì phải. Cũng qua vài tuần nên k nhớ rõ 😝 Bỏ thêm trân châu trắng, giá là 28k 1 ly. Theo mình cảm nhận thì với giá đó mình sẽ uống 1 ly phô mai bên espresso chứ không uống ở đây đâu. Nhưng mà ở đây có máy lạnh nên ok 😋. Menu k có gì đặc sắc. Quán có phục vụ cả bánh nữa. Mình không ăn nên không đánh giá được.Phục vụ hơi chậm chạp. Nước lọc của khách hết cũng không rót, đợi xin mới đi rót. Có vẻ bạn phục vụ mới vào làm. Nhìn chung thì khá ưng. Rảnh sẽ quay lại.",0,0,0,4,0,0,0.0,0.0,0.0,3.0,0.0,0.0,"an_uong((4, 3.0)),"
"Nếu bạn thích bánh canh mà ăn bánh canh chả cá không hoài cũng ngán thì bạn có thể thử bánh canh cua O Huệ tại 30 Trường Chinh. Bánh canh ở đây có 2 loại là bánh canh mì và bánh canh gạo. Quán này hồi năm 1, năm 2 mình ăn thấy rất ngon, còn giờ thì đỡ rồi. Theo cảm nhận của mình thì cua khá ngon và nhiều, nước ngọt và trong, chả cá thì cũng bình thường. Một tô có nhiều cua và chả cá như vậy giá 17k là hợp lý. Vị trí quán dễ tìm, ngay bùng binh có ti vi đi vô 50m là thấy, nhân viên quán phục vụ nhanh, vô ngồi chưa đầy 1 phút là có ăn rồi.",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Xe tốt, nữ đi cũng rất an toàn thoải mái. Anh chủ nhiệt tình vui vẻ, cẩn thận, giá thành rẻ
",0,0,0,0,4,0,0.0,0.0,0.0,0.0,5.0,0.0,"di_chuyen((4, 5.0)),"
Quán có khá nhìu đặc sản bình định. Thich hợp vói cái tên siêu thị đặc sản... trông rata chuyên nghiệp giá cả hợp lí....,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,5.0,
Cảm giác quầy tiếp tân khách sạn hơi tối tăm. Nên cố gắng thay toàn bộ khăn tắm mới,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,
"Chổ này đúng là CHO THUÊ XE MÁY SỐ 1 QUY NHƠN rồi. Đợt trước về chơi anh em có gặp nhau và mình thuê chổ này mặc dù ở đây có rất nhiều cửa hàng cạnh tranh. Cảm ơn người anh em đã tiếp đãi nhé, lúc nào có dịp ra phú quốc chơi cứ liên hệ mình",0,0,0,0,4,0,0.0,0.0,0.0,0.0,4.0,0.0,
