index,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_type
1625,"Do bay sáng nên bọn mình đến sb Phù Cát vào tầm trưa , a Bảo hướng dẫn bọn mình đến quán cơm Mậu ở 179a Phan Bội Châu. Quán theo phong cách thời bao cấp, đồ ăn ngon và giá hợp lý. 9 người ăn no mà hết có 630k 😋Điều đặc biệt là ở đây tất cả các quán ăn đều free trà đá kể cả là quán chè , quán kem 1 điểm đáng yêu hết sức ở Quy Nhơn 😻 Ăn xong mình qua L. Sương nhận phòng, chị chủ còn bật đh trc để mình vào là mát luôn nữa chứ 🥰. Cả team ngủ lấy sức , chiều gọi anh Bảo giao xe qua tận nơi để thuê xe máy đi Tháp Bánh Ít. Giá xe 120k/ xe số , 150k/ xe ga nhưng do team mình dễ thương quá anh Bảo giảm giá hẳn 10% 😆🤣🤣Đổ xăng và lên đường đi Tháp Bánh Ít vé vào cửa 15k/ người, gửi xe 5k quá rẻ cho 1000 bức ảnh sống ảo . Các bạn nên đi sớm có nắng sẽ đẹp hơn, do team hơi lầy nên 4,5h chiều mới đến Tháp chụp đc tý đã tối rồi. Chân tháp có khá nhiều mộ , đi qua tầm chiều muộn cũng hơi gai gai sống lưng 🥺🥺 Bọn mình về lại thành phố QN , uống trà tắc khổng lồ giá 12k/ ly và đi ăn bánh xèo tôm nhảy Gia Vỹ 2. Cả team 8 người ăn no còn thừa mà chưa hết 500k rẻ quá mức huhu.Kết thúc ngày 1 tại đây do team lười , về home chơi bài và cà khịa nhau :)))",0,0,0,4,4,0,4,0,0,4,5,0,giai_tri 
1631,"Mát mẻ,nhìn cũng dc,nhưng ko có gì đặc sắc cho lắm.tới tham quan,chụp vài tấm ảnh rồi ghé quán cafe uống ly nước view biển là xong.
",4,0,0,0,0,0,3,0,0,3,0,0,an_uong 
1656,"Xem đánh giá thì cũng đã có bạn phàn nàn về thái độ phục vụ của nhân viên nhưng vẫn chưa khắc phục được. Nhân viên order không niềm nở, thái độ cư xử khá tệ.",0,0,0,1,0,0,0,0,0,0,0,0,an_uong 
1662,Chuyến đi suôn sẻ và an toàn. Chúng tôi muốn giới thiệu dịch vụ cho những du khách khác.,5,0,0,0,5,0,0,0,0,0,4,0,giai_tri 
1663,"Không gian đẹp, yên tĩnh nhẹ nhàng. Matxa tốt. Làm xong còn được ăn sữa chua nhà làm ngon tuyệt",5,0,0,0,0,0,0,0,0,5,0,0,giai_tri an_uong 
1669,Phê bình nhân viên.cần coi lại cách nhân viên phục vụ. Phục vụ gì nch thấy ghét. Cách bán kiểu như khi dể người vậy  Quá thất vọng :(,0,0,0,0,0,1,0,0,0,0,0,0,mua_sam 
1674,"Chỗ ngồi đủ thoải mái nhưng các cabin có xu hướng nóng lên khá nhanh vào chuyến đi buổi sáng (full cabin). 
Về cơ bản, bị giam ở trong nhà, mặc dù bạn có thể đi bộ xung quanh bên trong thuyền.Trong chuyến trở lại của chúng tôi, một nhân viên đã đậu xe máy của mình tại một trong những khu vực xem (Chỉ có 2 người một lúc). lần tới",0,0,0,0,2,0,0,2,0,0,0,0,luu_tru di_chuyen 
1675,"Cửa hàng cần quản lý lại nhân viên và cách phục vụ. Khi đưa lại thẻ cho khách phải đưa luôn bill và số bàn đầy đủ, không đưa 2-3 lần.",0,0,2,0,0,0,0,0,0,0,0,2,nha_hang mua_sam 
1687,"Đã đi đến đó hai lần, lần đầu tiên rất tốt nhưng nhìn thấy một con chuột trong nhà hàng lần thứ hai ....",0,0,0,1,0,0,0,0,2,0,0,0,nha_hang an_uong 
1689,"Sách trẻ con nhiều kinh khủng mà sách về tâm lý, kĩ năng sống, nói chung là sách thật thì rất ít, tuy ít sách thật nhưng chất lượng sách khá được.",0,0,0,0,0,4,3,0,0,0,0,3,giai_tri 
1691,Nhà hàng chuyên về cơm gà chiên. Thấy không ngon lắm. Phục vụ không chuyên.,0,0,2,0,0,0,0,0,2,2,0,0,an_uong 
1694,"Chúng tôi đến đó vào sáng Giáng sinh vì chúng tôi đã thưởng thức món bít-tết, dịch vụ rất thân thiện nhưng dường như cô ấy không nghe chúng tôi, 
chúng tôi phải đặt hàng 3 lần cho đến khi chúng tôi nhận được tất cả đồ uống. nó làm việc thực sự.) và bít tết của tôi đã được giảm xuống thay vì nguyên liệu trung bình. Mặc dù nó rất ngon. Các phần nhỏ cho giá bạn trả tiền, nhưng tôi chắc chắn sẽ trở lại cho món bít tết khác.",4,0,0,4,0,0,0,0,0,4,0,0,giai_tri 
1701,"60k cho bé dưới 2 tuổi , quá đắt, k có điều hòa nóng vãi chưởng
",1,0,0,0,0,0,0,1,0,0,0,0,giai_tri luu_tru 
1703,"Vựa hải sản ngon, giá mềm, ...nói chung dịch vụ tốt, có thêm em tính tiền mắt hí xinh xắn. Hẹn có dịp sẽ quay lại",0,0,0,5,0,0,0,0,0,0,0,4,an_uong mua_sam 
1705,"Nhà hàn có view đẹp nhưng đợi món ăn quá lâu. Ăn có 4 món mà ngồi đợi từ 6h-gần 8h mới được về. Đã vậy còn làm sai món. Mình đặt món cua rang muối mà khi đem ra lại là món của rang me, mà mình lại cực ghét ăn me nữa. Giá lại rất đắt nữa, ăn bốn món mà gần 2 triệu trong khi mình ăn toàn những món bình dân. Toilet cũng rất mất vệ sinh nữa. Hi vọng nhà hàng sẽ khắc phục được những việc này",0,0,2,0,0,0,0,0,1,1,0,0,an_uong 
1712,"Theo mình thấy nơi này qui hoạch rất chuyên nghiệp và rộng rãi. Bên trong rất chuyên nghiệp. Giá cả đồng bộ không khác gì so với tp hcm, đà nẵng, nha trang ,bình dương. Chuẩn!! Vị trí đắc địa có bãi đậu xe rộng rãi. Mình thấy qui mô không những không thua kém mà còn hơn cả những nơi khác",0,0,0,0,0,5,0,5,0,0,0,0,luu_tru mua_sam 
1713,Bảo vệ là vị trí tệ nhất vì lúc mình đến thì là khoảng 5-6h. bác bảo vệ ngồi uống bia không quan sát được khách. hướng dẫn vào chỗ đỗ xe cũng lớn giọng nên khá mất vui với bác này. các phần khác đều ok,0,3,0,0,0,0,1,0,0,0,0,0,giai_tri luu_tru 
1722,"Nghe nói những điều tuyệt vời về nơi này vì vậy đã thử nó. Địa điểm rất bận rộn nên chúng tôi phải chờ 30 phút để đặt bàn. Mặc dù vậy, chúng tôi không bận tâm và các nhân viên đã để mắt và cập nhật cho chúng tôi mặc dù nơi này rất bận rộn. Chúng tôi đã chia sẻ một pasta napolina - rất tươi và ngon. Sau đó, chúng tôi đã gọi pizza - tôi yêu cầu không có phô mai trên pizza nhưng họ quên đề cập đến phô mai trong pesto và tôi cũng không nghĩ về điều này. Tôi biết ngay khi nhìn thấy chiếc bánh pizza có chứa phô mai. Chủ sở hữu đã thay đổi điều này cho tôi không có vấn đề và làm cho tôi một cái mới. Một số loại bia ngon quá! Nhược điểm duy nhất là nó khá đắt. Có một khoản phí 15% tet mà chúng tôi biết nhưng trước đó, hóa đơn được áp dụng là 550 k, đây là khoản tiền lớn nhất chúng tôi đã trả cho một bữa ăn trong 6 tháng ở châu Á - bao gồm cả ở các thành phố lớn",0,0,4,4,0,0,0,0,0,4,0,0,nha_hang 
1740,"🔆 REVIEW QUY NHƠN - PHÚ YÊN 4 NGÀY 3 ĐÊM 🔆 - UPDATE PHẦN 2 Nghe đồn Quy Nhơn đẹp lắm, đồ ăn ngon mà rẻ lắm. Đính chính là tin đồn là đúng thiệt nha. Xách balo lên đi thôi 💙 ❌ Mình book Lang homestay Quy Nhon 1 phòng to 350k/1 ngày, 3 ngày 1050k. Ngày cuối cùng 12g là phải trả phòng nhưng mình ở thêm đến 4g mới trả chị chủ chỉ phụ phí thêm 50k thôi. Cực thích ở đây do đến sớm hơn dự định 7g sáng đã có mặt ở Quy Nhơn, chị gọi chổ cho thuê xe máy quy nhơn của anh Hoài bảo giao xe máy cho mình thuê xe máy đi ăn sáng rồi dọn phòng, 8g30 là mình đc nhận phòng rồi. ( K hề phụ phí gì hết) ❌ Mình đi xe Phương Trang, giá vé 265k x 4 = 1060k. Nên book vé xe sớm để nằm ở dưới sẽ khoẻ hơn nằm giường trên. Lúc đi mình book 7g45 tối, xuất phát từ Bến xe Miền Đông, lúc đến trên mạng ghi 10g sáng, nhưng mà 6g30 sáng đã đến rồi, đi tầm 10 -11 tiếng là đến. Nên canh để đặt xe cho hợp lý. Lúc về mình đặt xe lúc 5g chiều, 6g sáng hôm sau về đến Sài Gòn. (Quy Nhơn - Sg có trung chuyển, Sg-QN phải đi taxi ra BXMD) ❌Taxi từ Q8- BXMĐ 60k +taxi từ BX QN về homestay 100k + taxi từ BXMD về lại Q8 100k = 260k ❌Thuê xe máy 400k ( 3 ngày) + Đổ xăng 80k Do mình muốn đi Phú Yên nên thuê oto, chị chủ homestay cho thuê luôn nha. Xe 4 chỗ 800 + xăng 470 = 1270k ❌Mua đồ ăn vặt 100k, sợ trên xe đói nên mua dự trữ ❌3 nước suối lớn 8x3 = 24k, ở đây rất nóng nên khát nước suốt. Nên mua nước đem theo vì nước ở những nơi tham quan rất mắc.",0,4,0,3,3,0,0,0,0,0,5,0,luu_tru an_uong 
1741,Nhà hàng bán nhiều hải sản tươi sống ngon và phục vụ rất chuyên nghiệp ❤,0,0,5,5,0,0,0,0,5,0,0,0,an_uong 
1746,"Sân bay Phù Cát cách Quy Nhơn khoảng 30km. Ngày trước là sân bay quân sự, sau đó chuyển sang thương mại. Cách đây vài năm, sân bay khá nhỏ, chỉ đi các chuyến trong nước. Còn bây giờ, qui mô sân bay lớn hơn, khai thác thêm các chuyến quốc tế. Cảng khá đẹp, khang trang hơn sau khi xây dựng và tu bổ lại. Các quầy bán đặc sản giá chấp nhận được, mà đặc sản lại rất ngon. Ẩm thực Bình Định khá đa dạng, ngon tuyệt cú mèo.",0,0,0,4,3,3,0,0,0,0,4,4,an_uong 
1748,"Đồ ăn ngon lắm, tươi và dễ ăn nữa. Không gian mở thoải mái thoáng mái buổi tối có nến trông lãng mạn vô cùng, đi chung với người yêu là hết sảy luôn. Sẽ ủng hộ dài dài",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
1756,"Gần Biển, nhân viên niềm nở, phòng khách sạn sạch và mới. Buffet sáng ăn ổn",0,4,0,3,0,0,0,4,0,0,0,0,an_uong 
1758,"Một trong những quán bún cá nổi tiếng nhất ở Quy Nhơn. Có 2 chi nhánh đều nằm trên đường nguyễn huệ. Không gian rất rộng, bàn ghế sạch sẽ, bài trí đẹp, chuyên phục vụ các đoàn khách du lịch. Menu đa dạng, có bún riêu, bún chả cá, bún cá thu cá ngừ, bánh bèo, bánh cuốn, giá tương đối cao. 1 tô bún khá nhiều, nhìn rất hấp dẫn nhưng mình thấy chất lượng giảm nhiều so với hồi trước. Nước lèo khá nhạt, chả hơi ngọt, ăn không đặc sắc lắm. Nhân viên hay lơ khách, không nhiệt tình",0,0,3,2,0,0,0,0,0,3,0,0,nha_hang 
1765,"Rất hiếu khách và rất vui tư vấn tận tình và giúp khác chon đồ tốt
",0,0,0,5,0,0,0,0,0,0,5,0,an_uong di_chuyen 
1767,Mát mẻ. Siêu thị an ninh tốt. Nhân viên phục vụ tốt,0,0,0,0,0,4,0,4,0,0,0,0,luu_tru mua_sam 
1774,"Tôi đã đến đây nhiều lần, tôi thích sushi, nhưng ở Quy Nhơn tôi chỉ biết cái này, đề nghị của tôi cho nhà hàng này để cải thiện thực đơn và hương vị.",0,0,3,0,0,0,0,0,4,3,0,0,an_uong 
1778,"Nhà hàng Sisters với pizza, mì ý chuẩn kiểu tây, ngoài ra nhà hàng còn nhiều món khác như hamburger, bread, beef, và những món hấp dẫn khác, nhà hàng pizza mình thấy ngon nhất từ trước giờ được ăn ở quy nhơn, hương vị rất tây, nhà hàng có chú pet cực dễ thương Jymmy, không gian cũng rất lãng mạn cho những cặp đôi hẹn hì, nhà hàng còn nhận book tiệc như sinh nhật, Đặc biệt nhà hàng với dàn nhân viên trai xênh gái đẹp, phục vụ cực kì thân thiện, sẽ sẵn sàng tư vấn cho khách hàng nhiệt tình :))))",0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
1780,"Đã từng sử dụng dịch vụ này và giới thiệu cho bạn bè, nhận được sự hài lòng từ họ, cũng được tiếng thơm lây!",0,0,0,0,5,0,0,0,0,0,0,0,di_chuyen 
1792,Tệ! Chỉ giữ xe vé Tháng. Không cho khách gửi xe. Dẹp bán đồ đi. Làm bãi giữ xe Tháng,0,0,0,0,0,1,0,0,0,0,0,0,mua_sam 
1794,"Nhà hàng đa dạng các món hải sản, nhậu lai rai hay cho gia đình đều có, một điểm đến hoàn hảo khi đến Quy Nhơn",0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
1798,"Khách sạn Quy Nhơn gần biển đẹp nhất mà mình biết.
Ấn tượng với view tầng 6 nhìn ra bãi biển và đường chân trời.
Phục vụ và đồ ăn thì quá ưng rồi.
Nói chung phù hợp với những thành phần sống ảo như mình.
",0,5,0,0,0,0,0,5,0,5,0,0,an_uong 
1810,"Không nên gọi vào số điện thoại của tổng đài, tổng đài viên câu giờ rất mất thời gian trong khi phí gọi là 8k cho 1 phút tính cho người gọi. Phí gọi quá cao. Mình gọi hỏi cái số điện thoại để gửi hàng thôi mà mất 2 phút, tính ra là 16k.
",0,0,0,0,2,0,0,0,0,0,0,1,di_chuyen mua_sam 
1812,Quán view đẹp Không gian mát mẻ Service tốt thân thiện Drink and food ngon Đặc biệt view sunset tầm 5h rất tuyệt,0,0,0,5,0,0,5,0,0,5,0,0,giai_tri 
1815,"Đi hòn khô chơi rất ok, hải sản lại rất tươi ngon, quá đã 😄",0,0,0,5,0,0,5,0,0,5,0,0,giai_tri 
1820,"Bếp Nhà Xứ Nẫu là một cái tên được dậy sóng trong thời gian gần đây. Chính vì cái sự mới lạ cũng như phong cách vô cùng gần gũi thân thuộc như chính căn bếp trong ngôi nhà của mình nên tạo được sự thu hút, quan tâm rất nhiều từ các thực khách..Khi vừa bước vào ngõ thơm bạn sẽ phải ngạc nhiên với sự tỉ mỉ trong việc trang trí, bày trí bàn ăn, không gian cũng như từng vật dụng trong nhà hàng đều tạo nên một vẻ đẹp vô cùng thân thiện, gần gũi với chúng ta..Khác với những nhà hàng khác, khi đến với Bếp Nhà Xứ Nẫu bạn sẽ không chỉ nhìn thấy sự sang trọng trong từng món ăn, mà còn là sự chăm chút đầy tâm huyết của chủ quán. Với không gian ấm cúng, lãng mạn một chút riêng tư rất lí tưởng để tô điểm thêm buổi hẹn hò của bạn thêm nhiều màu sắc.",0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
1825,Nơi tuyệt vời với một bầu không khí đẹp và trang trí! Món ngon Việt Nam. Ngoài ra các món ăn phương Tây có sẵn. Đội ngũ trẻ vô cùng thân thiện và hữu ích. Rất khuyến khích!,0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
1831,Running manchine trong phòng tập thể dục không hoạt động. Hồ bơi hơi bẩn,3,3,0,0,0,0,2,0,0,0,0,0,luu_tru 
1836,"Không gian khá bình dân nhưng thoáng mát, sát cạnh Eo Gió thuận tiện vừa kết hợp thăm quan và ăn uống, tuy không gian không quá sang trọng nhưng chất lượng hải sản rất ok, giá hợp lý",5,0,0,5,0,0,0,0,0,4,0,0,giai_tri 
1838,"buffer sáng hơi ít món, phòng hường biển nóng, mỗi phòng nên có cái quạt cây cho thoáng.",0,2,0,0,0,0,0,3,0,3,0,0,an_uong 
1846,Cũng như cgv trong vincom mọi tỉnh thành thôi,3,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
1851,"Quán đặt tại vị trí lý tưởng, vừa nhâm nhi ly cafe vừa ngắm biển, quán không quá đông đúc ồn ào, mọi người nên đến đây vào lúc chiều tà, 
để đón ánh hoàng hôn. Mình đã đến Quy Nhơn 2 lần và lần nào cũng ghé nơi đây đầu tiên, giá cả menu nước rất phải chăng!!",5,0,0,5,0,0,0,0,0,5,0,0,giai_tri 
1855,"Đồ ăn được, giá hơi đắt so với các nhà hàng tương tự",0,0,2,0,0,0,0,0,3,3,0,0,an_uong 
1860,"Tài xế của chúng tôi tốt bụng, nhiều thông tin và gặp chúng tôi với nụ cười hạnh phúc cả hai lần đón lúc 2 giờ chiều và lúc 5 giờ sáng.
 Anh ấy rất dễ chịu và một niềm vui khi được ở bên.",0,0,0,0,5,0,5,0,0,0,5,0,giai_tri 
1862,"Giá đắt so với Phương Trang, 400k ko bao ăn, giường cũng hơi chật thì phải.
",0,0,0,0,2,0,0,3,0,0,0,0,luu_tru di_chuyen 
1863,"Nhân viên rất thân thiện và vui vẻ , phục vụ nhiệt tình",0,5,0,0,0,0,0,0,5,0,0,0,luu_tru nha_hang 
1865,"Có rặn san hô đẹp, Nước biển trong xanh, ngồi thuyền bè thưởng thức đồ biển rất tuyệt, giá ra hòn khô cũng vừa pải với một nơi du lích. Có điều là phòng thay đồ rất ít và ko có nước ngọt tắm lại",4,0,0,5,0,0,4,4,0,0,0,0,luu_tru an_uong 
1872,"nhân viên sân bay ăn chặn tiền khách hàng. nâng hạng vé thương gia nhưng  không add thêm em bé cho khách, xuất vé không đúng giá tiền. theo đúng nội quy. không xuất trình phiếu tính tiền cho khách. làm khó dễ khách để ăn chặn tiền. vé thì không có số vé.",0,0,0,0,2,0,0,0,0,2,2,0,an_uong 
1890,"Cửa hàng bán đặc sản Bình Định, có bánh hồng, bánh ít lá gai, nem, chả, tré, bánh tráng dừa, các loại hải sản khô, tươi, một nắng. Rất đa dạng, giá cả phải chăng",0,0,0,5,0,5,0,0,0,0,0,4,an_uong 
1898,"Mỗi khi mình đi về Quy nhơn là luôn muốn thử món ngon sứ “Nẫu”. Bánh xèo vừa ngon giòn và tôm rất tươi. 
Mọi người ủng hộ quán nhé. Giá 30k/bánh đáng đồng tiền vì tôm vs thịt bò nhiều. Ăn đã luôn.",0,0,4,4,0,0,0,0,0,5,0,0,nha_hang 
1899,"Tuyệt vời và đáng tin cậy. Rất thân thiện và hữu ích. Rất khuyến khích. Bất cứ khi nào tôi trở lại Việt Nam, tôi chắc chắn sẽ sử dụng",5,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
1905,"Dịch vụ đón khách này rất dễ dàng, đón khách và máy bay của chúng tôi bị trễ. Người lái xe đã giúp lấy túi và rời đi quá nhanh nên
 chúng tôi không thể đưa cho người lái xe một khoản tiền boa. Trên ổ đĩa trong trình điều khiển cũng chỉ ra các điểm mốc.",0,0,0,0,4,0,4,0,0,0,4,0,giai_tri 
