,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
4780,"Chúng tôi dừng chân tại thành phố Quy bào, để tham quan và tìm thấy chính mình trong một trong những nhà hàng trang trí nội thất_x000D_
 đẹp nhất của các mặt hàng lịch sử không khí thư thái và tự nhiên. Thực đơn của nhà hàng này đi kèm với nhiều lựa chọn các món ăn được chế biến bởi các đầu bếp với ẩm thực Việt Nam rất ngon và ngon, dịch vụ thân thiện và chào đón và hầu hết giá cả cũng rất hợp lý cho cả người dân địa phương và du khách. Chúng tôi đề nghị nhà hàng này cho tất cả mọi người.",0,0,5,0,0,0
4301,"Là khách du lịch nên mình đi lòng vòng thấy quán đẹp thì tấp vào...mình muốn hút thuốc chủ động ra ngòai trước ngồi rồi...hỏi bé phục vụ cho mượn hộp quẹt thì bị trả lời như tạt nước vào mặt...""ko có đâu anh""",0,0,0,4,0,0
4339,"Tổ hợp Không gian Khoa học sẽ là một không gian khám phá khoa học cho trẻ em và công chúng,",4,0,0,0,0,0
2856,"Nhân viên thân thiện, nhiệt tình, phòng đẹp, gần biển, đã ở ks rất nhiều lần và lần nào cũng rất ưng.",0,5,0,0,0,0
5193,"Ko có cách âm, nên cải thiện",0,4,0,0,0,0
866,Nhà hàng view đẹp thoáng mát . Đồ ăn tươi sống ngon 10 điểm,0,0,5,5,0,0
1408,"Tôi có thể hiểu nếu một nhà hàng vẫn tồn tại mà không có thứ gì đó trong nhà bếp, nhưng tôi không hiểu tại sao họ không đến nói với tôi và họ đã đưa cho tôi một cái gì đó ngẫu nhiên từ thực đơn mà họ cho là phù hợp.",1,0,0,0,0,0
1287,"Lúc check out mình thấy mấy chị đang dọn phòng kiểu dạng căn hộ ở bên cạnh nên có sang ngó thử, nhà ai có trẻ nhỏ ở phòng đấy cực tiện luôn ý.",0,4,0,0,0,0
2673,"Mặt hàng rất nhiều, nhất là thực phẩm. Có rạp cgv và các khu vui chơi trẻ em.",4,0,0,0,0,4
672,"Rượu rất là ngon và đậm đà. Nhất định sẽ ủng hộ lâu dài_x000D_
",0,0,0,5,0,0
2285,"Không gian ấm cúng, nhân viên nhiệt tình hỗ trợ khách, thức ăn ngon, các loại cá đều tươi, 100 điểm",5,0,5,5,0,0
2065,"Mấy bạn quản lý khách sạn rất nhiệt tình, thân thiện",5,0,0,0,0,0
1525,"Siêu thị này bán nhiều hàng hóa, từ bình dân đến cao cấp",0,0,0,0,0,4
1042,"Quán này thuộc dạng nổi của QN, khách ở xa đến ăn cũng nhiều nên quán rất đông. Khôg gian rộng rãi thoáng mát , thích hợp đi cả gđ hay đãi sinh nhật, nhậu nhẹt. Thức ăn ngon, vừa miệng, rẻ. Quán có đặc sản là món chả ram vừa vào là đc gthieu ngay. Hải sản thì món nào cũng ngon. Hôm trc ăn tôm hùm cũng rất rẻ, 3 ng hết hơn 1t5. Còn nếu gọi món bt thì 6,7 ng cỡ 1tr là ăn đủ món rồi.",0,0,0,5,0,0
2321,Ít nhất phải nói rằng thực phẩm không có hương vị quá đắt và nhàm chán. Cách trình bày ngớ ngẩn kỳ cục. Thậm chí không thể biết một món ăn được cho là bao gồm những gì cộng với cách chuẩn bị rõ ràng như vậy từ trước. Tránh ra !!!!,0,0,0,1,0,0
100,"Mua được bể cá cực xinh của shop. Các bạn nhân viên ở đây cực nhiệt tình và dễ thương. Tư vấn hết nấc mặc dù mình hỏi lòng vòng cả tiếng mới mua._x000D_
Vậy mà vẫn có người vote 1* cho nhân viên, thiệt tội cho các bạn ý. Có thể lúc đó bạn ý đang phải trả lời khách online, chứ mình vào các bạn nhân viên nhiệt tình lắm!",0,0,0,0,0,5
1057,"Bãi đẹp lắm nha mọi người. Đến Quy Nhơn mà không qua Ghềnh Ráng Tiên Sa là coi như chưa đến Quy Nhơn đó. Cảnh biển đẹp, đá hòn xếp tự nhiên giỡn đùa với từng đợt sóng ...",5,0,0,0,0,0
765,"Đi cần có hướng dẫn viên để hiểu rõ di tích và lịch sử, nếu không chả có gì đáng coi. Tìm hiểu thêm về Hàn Mạc Tử và cuộc đời ông.",2,0,0,0,0,0
2054,"Biển đẹp và xanh trong, tuy nhiên giờ làm du lịch dịch vụ nhiều quá, phá cầu để xây dựng khu du lịch.",3,0,0,0,0,0
5360,"Sân bay khá nhỏ, chỉ có 1 người soát vé chỗ cổng an ninh nên phải xếp hàng dài chờ khá lâu_x000D_
",0,0,0,0,2,0
5088,"Thật là một sân bay nhỏ! Giá thực phẩm khá đắt. Đó là gần 50.000 đồng cho một bát mì ăn liền với một số miếng thịt bò._x000D_
",0,0,0,2,0,0
869,Mình thích không gian ở đây. Rất thoáng và sạch sẽ. Không khí Đà Lạt mùa này rất mát mẻ.,0,4,0,0,0,0
827,Không gian rộng rãi.thoáng mát.mua vé không đợi lâu.Nhân viên vui vẻ,4,0,0,0,0,0
4461,"Đồ ăn tươi hoặc chọn sẵn, đi tour Kỳ Co có sẵn cano ^^, nhà hàng thoáng mát, sạch sẽ, view rộng rãi.Điểm đến khi ghé FLC",0,0,5,5,0,0
2797,Nhiều phim hay ghế ngồi thoải mái không ồn,4,0,0,0,0,0
86,"Nơi giải trí thư gian và mua sắm đáng đến, có đầy đủ các loại hàng hóa, giá cạnh tranh, chất lượng thì khỏi bàn. Có nhiều dịch vụ cho mọi lứa tuổi, khu vui chơi cho trẻ em nè,  hiệu sách, Jolibe, khu mua sắm, trò chơi. Đặc biệt An ninh tại trung tâm rất tốt, mình và gia đình rất thích mua sắm tại đây. Tuy nhiên khâu tính tiền còn hơi lâu, giờ cao điểm phải chờ tính tiền hơi bị ngán..Theo mình đây là trung tâm thương mại tốt nhất tại Quy Nhơn tính tới thời điểm hiện tại.Nên ghé thăm. Cho 4 sao.",0,0,0,0,0,4
382,Cái giường nó bị dính qá 🤣 ngủ mà k tỉnh dc kkk,0,5,0,0,0,0
4716,"Ưng cái bụng khi mua hàng ở đây ghê á, các chị tư vấn nhiệt tình và dễ thương, lần nào mua hàng cũng có quà, đồ rẻ, chất lại đẹp nữa. Mặc dù mua nhiều lần ở đây rồi nhưng chả có cái ảnh nào nên hồn để fb cho có tâm cả. Nhưng tối nay lại mua thêm 1 món nữa, và chị tư vấn vẫn quá ư đáng yêu nên vào vote cho shop, mong shop vẫn mãi giữ được sự tâm huyết như này, và vẫn theo dõi để ủng hộ shop dài dài ^^ <3",0,0,0,0,0,5
5366,có lẽ ảnh hưởng bởi dịch covid nên thiếu nhân viên dọn phòng,0,3,0,0,0,0
3222,"Nên đi vào mỗi thứ 3 hàng tuần vì đây là ngày cho phép vào khi đi tư nhân hoặc gia đình..!!.Có nhiều điều thú vị , khám phá về khoa học tuyệt vời ..!",5,0,0,0,0,0
4081,Có ở tại khách sạn mà khách sạn báo mình vắng mặt cảm thấy khách sạn không tôn trọng khách hàng.,0,1,0,0,0,0
4430,"Không gian ngoài trời thoải mái và view đẹp, thiết kế sang trọng. Rất tuyệt. Không gian trang trí nhẹ nhàng và thoáng mát, làm cho mình cảm giác thư giãn và dễ dàng nói chuyện với bạn bè tôi. Đó là một nơi tuyệt vời để thư giãn với bạn tôi và thưởng thức âm nhạc , thư giãn tuyệt vời với ngắm cảnh Sài Gòn xinh đẹp!Món uống Cocktail trông rất ngon, nhân viên phục vụ rất dễ thương, nhiệt tình. lần sau chúng tôi đến đây lần nữa.",4,0,0,4,0,0
1314,Phục vụ tốt dễ thương. Nhưng ghế rạp 1 hôi quá ấm thấp khó chịu.,2,0,0,0,0,0
3664,"Xe toàn lũ ăn cắp, khách khiếu nại thì văng tục vì có công an che dù.",0,0,0,0,1,0
3202,"Nhân viên thân thiện, hỗ trợ nhiệt tình. Gần trung tâm đi lại thuận tiện.",0,4,0,0,3,0
2549,Chả giò không ngon và khá nhiều dầu mỡ. Phở rất ngon và đồ uống rẻ.,0,0,0,3,0,0
3468,"Có lần mình về và ghé quán nhưng trời ơi không còn chổ nào để ngồi, buồn 5' ... đang chuẩn bị bỏ đi thì cô chủ vội chạy ra mời mình vào và thế là có được chỗ ngồi VIP luôn ... điều không ngờ là quán khá đông nhưng mình không phải đợi lâu, đồ ăn thì ok, không có gì phải chê ... cuối cùng mình ""chốt hạ"" với 1 ly kem Misu yêu thích. Nhìn chung mỗi lần về thấy quán mỗi khác, đậm chất quê hương. Cảm ơn cô chủ quán nhìu ..nhìu.. :)",0,0,0,5,0,0
3736,"Quầy k có giá, tính tiền lâu, nên nhà dơ, cần cải thiện thêm",0,0,0,0,0,2
3399,"Rất tuyệt vời cho các bạn trẻ yêu thích khoa học! Đang trong quá trình hoàn thiện, sẽ có thêm nhiều thú vị trong tương lai!",4,0,0,0,0,0
4318,"Mình ăn quán này cũng được hơn chục lần, đợt này thấy mở thêm quán mới nên mình ghé qua check in thử. Quán 2 cũng gần quán 1 mà được cái mặt bằng rộng hơn, thoáng hơn, với nằm trong khu đường yên tĩnh nên cũng thoải mái, ko phải chen chúc, ốc vẫn đa dạng và đồng giá 30k, ngoại trừ 1 số món tính bằng con như ốc khế, ốc tỏi, sò dương, hào giá 10k/c. - Hàu ngũ vị: hàu nướng phô mai, mỡ hành, bơ tỏi, sa tế, muối ớt. Con hàu cũng bự, cũng tươi, 1 con 10k. - Các món ốc khác xào vị đậm đà hợp với mình. Nhìn chung, thì giá 30k/phần là chấp nhận được, đương nhiên với giá này ko thể đòi hỏi ốc phải to bự, phần phải thiệt nhiều rồi. Nhưng tính ra hợp lý, ăn được nhiều món và ngon. Dân lao động hay học sinh sinh viên, văn phòng bình dân có thể ghé thường xuyên đàm đạo.",0,0,0,5,0,0
2963,"Hôm qua ba về quê nên thay mặt nhà đi ăn đám cưới con cô hàng xóm. Suýt nhầm với khách sạn sài gòn quy nhơn, bà con chú ý nha. Có nhà hàng tầng hai với cả tầng ba nữa. Không gian khá rộng nhưng trần nhà hơi thấp, tạo cảm giác bí. Trang trí đẹp, lung linh ghê luôn, âm thanh, ánh sáng ổn, đoàn vũ công biểu diễn tốt. Đồ ăn cũng ngon, có mấy món nướng không ok lắm. Thịt bò nướng giấy bạc bị khô, gà nướng mật ong thì không thấm lắm. Nhân viên không nhiệt tình, kiểu hơi lơ là_x000D_
",0,0,2,3,0,0
4712,"Sân mới được nâng cấp, sạch và mới, đặc biệt là mặt sân. Phần chỗ ngồi đa phần không có ghế, ngồi bệ xi măng._x000D_
",5,0,0,0,0,0
5022,Ksan rất chu đáo trong việc tìm xe giúp khách và sắp xếp hỗ trợ tour tham quan. Ngoài ra ac lễ tân cũng rất là thân thiện và nhiệt tình.,0,5,0,0,0,0
1061,"Kha là xa với nhà mình , nhưng cũng cho 5⭐ , bigC bán rẻ hơn cóp mác",0,0,0,0,0,5
2466,Bán rất nhiều đồ đặc sản kg chỉ của Bình định mà cả các tỉnh khác.,0,0,0,0,0,4
2308,"Tôi đã đợi một lúc cho đến khi họ đến để hỏi tôi xem có gì sai với thức ăn không. Tôi lặp lại những gì tôi đã nói, rằng tôi đang đợi món cá mập nướng của mình.",1,0,0,0,0,0
4061,Các món hải sản được ưu tiên ở đây và là thứ bạn cần gọi.,0,0,0,3,0,0
2070,"Bảo tàng trung tâm thành phố nhưng có vẻ ít người đến! Vé 5k/ người! Gồm 2 tầng thăm quan! Các trưng bày giúp khách hiểu đc Quang Trung- Nguyễn Huệ, hiểu Bình Định! Trong bảo tàng có 1 phòng mới với sự hợp tác với Viện nghiên cứu kinh thành trông còn hiện đại! Mọi thứ khác bình thường",3,0,0,0,0,0
4054,"Gì cũng có. Nhà đi du lịch, không cần mang nhiều đồ. Cứ qua big c mua là xong",0,0,0,0,0,5
2098,"Giá chi thuê rẻ nhất Quy Nhơn, chủ nhà xe rất dễ thương, tận tình. Sẽ đến thuê lần nữa nếu có dịp đi tới Quy Nhơn",0,0,0,0,5,0
1526,"Nhận xét cuối cùng, quá tệ và sẽ không bao giờ đi nữa vì hên xui lỡ trúng tài xế CÓ TÂM này nữa thì có khi mất mạng oan.",1,0,0,0,1,0
4789,"Tất cả mọi thứ điều tuyệt vời, phòng rất sạch sẽ, thoáng mát, đầy đủ tiện nghi; nhân viên siêu nhiệt tình, và dễ thương. Giá phòng siêu tốt, dù cho bạn đặt qua booking hay trực tiếp tại khách sạn.",0,5,0,0,0,0
1633,"Sợi bánh canh nhìn rất lạ và cực dễ ăn, phù hợp luôn cho cả trẻ em và ng già, kết nhất là hủ ớt tương làm nguyên chất , nêm vào tô dậy mùi mà ko làm mất hương vị nước lèo Quán sạch sẽ , thoáng mát , nói chung là món độc lạ , phù hợp khẩu vị với mọi ng- sẽ ghé thường xuyên👍",0,0,0,5,0,0
2340,Karaoke vip. Giá cả hợp lí. Chất lượng phục vụ tốt,5,0,0,0,0,0
1409,"Diện tích rộng, đa dạng cây cối thực vật hoa cỏ,... Đa dạng các thể loại trò chơi cho thiếu nhi như đu quay lớn, tàu lượn siêu tốc, câu cá, xe điện đụng,đu quay ngựa,... Giá cả phải chăng",4,0,0,0,0,0
5142,Các nhân viên là rất thân thiện và nói tiếng Anh tốt (một cái gì đó bạn không nhìn thấy trong lĩnh vực này) và chủ sở hữu thực sự hữu ích nếu bạn có bất kỳ câu hỏi nào. Đặt hàng Pizza Diavola và ức gà giòn! Hứa với bạn một bữa ăn rất ngon.,0,0,0,5,0,0
1695,"Phòng sạch sẽ, thơm, chị lao công cũng dễ thương hoà đồng. Cô chú chủ cực kỳ cute luôn á mọi người. View phòng đẹp, xung quanh yên tĩnh. Mọi người nên ghé nhaaaa.",0,5,0,0,0,0
5236,"Địa điểm tuyệt vời. Bãi biển cát mịn, sạch sẽ. Buổi tối có đèn cao áp chiếu sáng cả bãi biển dài. Khu vực đông đúc. Đỗ xe dọc đường Xuân Diệu ok. Nên đi nhé mn.Mình thích bãi biển này hơn Nha Trang vì nó rất rộng, đường xá rộng rãi chạy xe rất thích.",5,0,0,0,0,0
153,Không gian đền rộng thoáng với kết cấu 03 tầng thiên (trời) trên cùng tròn địa (đất) tầng thứ 2 vuông và nhân tầng thứ 3.khuôn viên rộng yên tĩnh.,3,0,0,0,0,0
4259,"Địa điểm thuận lợi, nhân viên nhiệt tình, linh hoạt, nên cải tạo hồ bơi vì ko ai sử dụng",0,3,0,0,0,0
1411,"Đầu tiên là thời điểm thích hợp nhất để bạn đến Quy Nhơn là vào tầm tháng 3 đến tháng 9 nghe . Đặc biệt là trong khoảng thời gian này , biển Quy Nhơn rất trong xanh , thời tiết không quá oi bức như mùa hè và lượng khách đến đây cũng không quá đông . Nên bạn sẽ có thể cảm nhận trọn vẹn được hết vẻ đẹp bình yên của thành phố biển này. Thuê xe máy thì cứ lên Fb và google tìm là ra, địa điểm cho thuê xe máy hot nhất và được review nhiều nhất chính là dịch vụ cho thuê xe máy quy nhơn Hoài Bảo tại địa chỉ 27a Hoàng Hoa Thám. Cho thuê máy rất có tâm và nhiệt tình nha cả nhà, xe mới đi thoải mái, cứ yên tâm, có vấn đề gì bạn chủ xe sẽ có mặt hổ trợ liền nha",5,0,0,0,5,0
1418,"Quy Nhơn thì giờ đang nóng đó, nhưng không thể cản được việc mình muốn ăn mì cay ^^ Quán mì cay này gần nhà mình nên đi xuống có một tí à. Quán rộng rãi, sạch sẽ, thoáng mát. Menu ở đây ngoài mì cay bò, mì cay hải sản còn có cả mì khô, mì bay nữa. Mình cũng ăn qua vài loại ở đây, thử cả mì bay luôn rồi. Hôm nay thì thử mì khô bò. Mì ăn ngon, vừa miệng, bò cũng được nêm nếm trước. Vì mình ăn cay không được nên vẫn thấy nó hơi cay. Hic. Lần sau sẽ nhắc quán không làm cay cho mình vậy.",0,0,0,3,0,0
1174,"đây là địa chỉ cho thuê xe máy tại Quy Nhơn khá lâu năm, cửa hàng lại gần bến xe trung tâm thành phố nên bạn rất tiện trong việc nhận xe. Mình đến bến xe gọi thuê xe chỉ mới 10p là các bạn đã có mặt. Thuê 3 ngày được giảm giá 10%, vi vu khăp mọi nẻo đường ở tp Quy Nhơn, đi đủ tất các các khu du lịch eo gió, kỳ co, trung lương, tây sơn, hầm hô, tháp bánh ít không gặp bất cứ vấn đề gì Cho thuê xe máy ở đây còn có các hình thức cho thuê theo ngày, tuần, tháng và dài hạn luôn đấy!",0,0,0,0,4,0
